id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,age
7904700128,2014-11-10,385000,3,3.5,1370,1540,2.0,0,0,3,8,1100,270,2006,0,98116,47.5625,-122.375,1370,915,9
5609000311,2015-04-10,729999,6,4.5,3600,6110,2.0,0,0,3,9,2510,1090,2012,0,98118,47.5625,-122.3125,1360,5800,3
1972201963,2014-06-16,523950,3,2.25,1420,1282,3.0,0,0,3,8,1420,0,2006,0,98103,47.65625,-122.375,1530,1280,9
9272201704,2014-05-12,369000,2,2.5,980,895,2.0,0,0,3,8,670,310,2009,0,98116,47.59375,-122.375,980,899,6
8648900060,2014-05-05,509900,3,2.5,1790,2700,2.0,0,0,3,8,1790,0,2010,0,98027,47.5625,-122.0625,1890,3078,5
3832050890,2014-07-15,282000,3,2.5,2010,5399,2.0,0,0,3,7,2010,0,2006,0,98042,47.34375,-122.0625,2280,5141,9
255450340,2014-08-27,387865,3,2.5,2370,4200,2.0,0,0,3,8,2370,0,2014,0,98038,47.375,-122.0,2370,4200,1
2172000890,2014-11-20,385000,4,2.5,2560,6238,2.0,0,0,3,8,2560,0,2007,0,98178,47.5,-122.25,2560,6240,8
6127010320,2014-06-09,536000,3,2.5,1900,6224,2.0,0,0,3,7,1900,0,2005,0,98075,47.59375,-122.0,2260,5450,10
2810100023,2014-06-25,395000,2,2.25,1350,1493,2.0,0,0,3,8,1050,300,2007,0,98136,47.53125,-122.375,1250,1202,8
8011100125,2014-11-17,545000,4,2.75,2650,6717,2.0,0,0,3,10,2650,0,2014,0,98056,47.5,-122.1875,2740,7923,1
7852090390,2015-04-13,715000,4,2.5,3020,7035,2.0,0,4,3,9,3020,0,2001,0,98065,47.53125,-121.875,3020,6771,14
3630080070,2014-07-10,348000,3,2.5,1500,2255,2.0,0,0,3,7,1500,0,2005,0,98029,47.5625,-122.0,1440,2040,10
9126100765,2014-08-01,455000,3,1.75,1320,1014,3.0,0,0,3,9,1320,0,2015,0,98122,47.59375,-122.3125,1380,1495,0
7853380510,2014-06-03,575000,4,2.75,3120,7644,2.0,0,0,3,10,3120,0,2010,0,98065,47.5,-121.875,2980,6050,5
993000136,2014-10-07,449950,3,2.25,1540,1270,3.0,0,0,3,7,1540,0,2014,0,98103,47.6875,-122.3125,1230,1454,1
3278604510,2014-06-25,364000,3,2.5,1800,2790,2.0,0,0,3,8,1800,0,2011,0,98126,47.53125,-122.375,1580,2036,4
2937300060,2014-12-01,932990,4,2.5,3640,6389,2.0,0,0,3,9,3640,0,2014,0,98052,47.71875,-122.125,3570,6303,1
9510860060,2014-06-27,710000,3,2.5,2440,4153,2.0,0,0,3,9,2440,0,2003,0,98052,47.65625,-122.0625,2030,4143,12
293070310,2015-02-13,949990,4,4.0,3970,7314,2.0,0,0,3,9,3970,0,2014,0,98074,47.625,-122.0625,3560,5258,1
255450400,2014-07-31,326989,3,2.5,2060,4200,2.0,0,0,3,8,2060,0,2014,0,98038,47.375,-122.0,2370,4200,1
3845100140,2014-07-08,335606,3,2.5,2538,4600,2.0,0,0,3,8,2538,0,2013,0,98092,47.25,-122.1875,2570,4800,2
3758900075,2014-05-07,1532500,5,4.5,4270,8076,2.0,0,0,3,11,3400,870,2007,0,98033,47.6875,-122.1875,4100,10631,8
3395071610,2014-11-26,299950,3,2.5,1320,3150,2.0,0,0,3,7,1320,0,2005,0,98118,47.53125,-122.3125,1390,1725,10
9477580030,2014-10-14,962000,4,2.75,3340,5700,2.0,0,0,3,11,3340,0,2013,0,98059,47.5,-122.125,3340,6940,2
8138870060,2014-08-13,395825,2,2.5,1590,1679,2.0,0,0,3,8,1590,0,2012,0,98029,47.53125,-122.0,1590,1680,3
7237450030,2014-10-14,419354,5,2.75,2710,4500,2.0,0,0,3,8,2710,0,2014,0,98038,47.34375,-122.0625,2710,4626,1
3767300041,2014-08-26,920000,4,2.75,3140,7258,2.0,0,1,3,10,3140,0,2006,0,98034,47.71875,-122.25,2990,13600,9
291310370,2014-08-29,366000,3,2.25,1445,1028,2.0,0,0,3,7,1300,145,2005,0,98027,47.53125,-122.0625,1445,1377,10
7853361230,2014-05-16,480000,4,2.5,2430,5000,2.0,0,0,3,7,2430,0,2009,0,98065,47.5,-121.875,2430,5441,6
7904700126,2014-11-20,388000,3,3.25,1370,915,2.0,0,0,3,8,1100,270,2006,0,98116,47.5625,-122.375,1370,1146,9
8085400376,2015-04-21,2320000,4,3.5,5050,9520,2.0,0,0,3,11,3610,1440,2007,0,98004,47.625,-122.1875,2430,9248,8
9828702851,2015-01-21,730000,3,2.5,1860,1290,2.0,0,0,3,9,1240,620,2010,0,98122,47.625,-122.3125,1710,1525,5
8562710550,2014-05-21,950000,5,3.75,5330,6000,2.0,0,2,3,10,3570,1760,2006,0,98027,47.53125,-122.0625,4420,5797,9
3278613210,2014-07-28,358990,3,3.25,1710,2171,2.0,0,0,3,7,1400,310,2014,0,98106,47.53125,-122.375,1380,1300,1
7694200340,2014-10-16,398651,4,2.5,2650,4120,2.0,0,0,3,8,2650,0,2014,0,98146,47.5,-122.3125,2030,3768,1
1839500055,2014-11-14,530000,4,2.5,2590,7891,2.0,0,0,3,9,2590,0,2006,0,98056,47.5,-122.1875,1400,7891,9
3448900320,2014-07-23,610360,4,2.5,2610,5562,2.0,0,0,3,9,2610,0,2013,0,98056,47.5,-122.1875,2720,7400,2
9267200226,2014-05-02,436110,3,2.5,1770,1235,3.0,0,0,3,8,1600,170,2007,0,98103,47.6875,-122.3125,1680,1203,8
2895730070,2014-06-20,925000,4,2.75,3730,8014,2.0,0,0,3,10,3730,0,2012,0,98074,47.59375,-122.0625,3670,8279,3
2970800105,2015-03-13,449950,4,2.5,2420,5244,2.0,0,0,3,9,2420,0,2007,0,98166,47.46875,-122.375,1400,5250,8
325059277,2014-05-27,760000,4,2.5,3330,7399,2.0,0,0,3,9,3330,0,2009,0,98052,47.6875,-122.125,2640,8601,6
6817750140,2014-07-08,293000,3,2.25,1910,3481,2.0,0,0,3,8,1910,0,2009,0,98055,47.4375,-122.1875,1714,3177,6
8682320640,2015-02-12,695000,2,2.5,2170,7665,1.0,0,2,3,8,2170,0,2013,0,98053,47.71875,-122.0,2300,7100,2
8669180390,2014-06-04,285000,3,2.5,2437,5136,2.0,0,0,3,7,2437,0,2011,0,98002,47.34375,-122.1875,2437,4614,4
4233600260,2014-12-30,1255780,5,4.0,4180,12042,2.0,0,0,3,10,4180,0,2014,0,98075,47.59375,-122.0,1800,6052,1
3278611600,2014-07-14,379900,3,2.5,1800,2791,2.0,0,0,3,8,1800,0,2011,0,98126,47.53125,-122.375,1580,2617,4
7787920160,2015-04-27,472000,5,2.5,2570,7412,2.0,0,0,3,8,2570,0,2006,0,98019,47.71875,-121.9375,2890,8056,9
2517101200,2014-07-07,300000,4,2.5,2090,5195,2.0,0,0,3,7,2090,0,2007,0,98031,47.40625,-122.1875,2090,5236,8
6181420200,2014-11-20,272000,4,2.5,2789,3960,2.0,0,0,3,7,2789,0,2007,0,98001,47.3125,-122.25,2547,3960,8
3845100550,2014-11-20,418395,4,2.5,2906,5893,2.0,0,0,3,9,2906,0,2014,0,98092,47.25,-122.1875,2680,4950,1
7853321180,2014-12-22,465000,5,2.5,2550,6405,2.0,0,0,3,7,2550,0,2008,0,98065,47.53125,-121.875,2190,5900,7
7502800030,2014-07-16,659950,4,2.75,3550,9400,2.0,0,0,3,9,3550,0,2014,0,98059,47.46875,-122.125,3550,9421,1
3869900139,2015-01-07,484950,3,2.25,1590,926,3.0,0,0,3,8,1590,0,2014,0,98136,47.53125,-122.375,1640,1321,1
1332700200,2015-04-26,359000,3,2.25,1950,1968,2.0,0,0,4,7,1160,790,1979,0,98056,47.53125,-122.1875,1950,1968,36
9211010260,2014-06-17,519000,4,2.5,3250,4500,2.0,0,0,3,8,3250,0,2009,0,98059,47.5,-122.125,3030,4518,6
4100500070,2014-05-27,1710000,5,4.5,4590,14685,2.0,0,0,3,10,4590,0,2009,0,98033,47.65625,-122.1875,3030,9486,6
7708210070,2014-06-17,535000,4,2.75,3070,7201,2.0,0,0,3,9,3070,0,2006,0,98059,47.5,-122.125,2880,8364,9
7853270520,2015-04-09,622950,4,3.25,3030,7644,2.0,0,0,3,8,2830,200,2006,0,98065,47.53125,-121.875,3400,6908,9
5126300060,2014-08-11,515000,3,2.5,2610,5845,2.0,0,0,3,8,2610,0,2005,0,98059,47.46875,-122.125,2810,5000,10
2517000260,2014-05-22,330000,4,3.5,3150,6202,2.0,0,0,3,7,3150,0,2005,0,98042,47.40625,-122.1875,2950,5940,10
832700270,2015-02-13,318000,3,1.5,1240,983,3.0,0,0,3,8,1240,0,2009,0,98133,47.71875,-122.375,1240,1026,6
3022800260,2014-10-07,439000,3,2.5,1680,2801,2.0,0,0,3,7,1680,0,2011,0,98011,47.75,-122.1875,1920,2723,4
254000241,2015-03-24,540000,3,2.5,2220,5279,2.0,0,0,3,8,2220,0,2006,0,98146,47.5,-122.375,1610,5297,9
7237501370,2014-07-17,1079000,4,3.25,4800,12727,2.0,0,0,3,10,4800,0,2011,0,98059,47.53125,-122.125,4750,13602,4
662440030,2015-03-26,435000,4,2.5,3100,4699,2.0,0,0,3,9,3100,0,2010,0,98038,47.375,-122.0,2450,5130,5
2524069078,2015-01-22,2700000,4,4.0,7850,89651,2.0,0,0,3,12,7850,0,2006,0,98027,47.53125,-122.0,6210,95832,9
8895800200,2014-10-17,1100000,4,2.75,3590,5625,2.0,0,0,3,10,3590,0,2012,0,98052,47.6875,-122.125,3590,5625,3
9268850160,2015-02-06,293467,4,2.0,1590,942,3.0,0,0,3,7,1590,0,2008,0,98027,47.53125,-122.0,1390,942,7
7299600700,2015-05-12,328000,3,2.5,2242,4800,2.0,0,0,3,8,2242,0,2013,0,98092,47.25,-122.1875,2009,4800,2
291310340,2014-07-08,550000,3,3.5,2490,3582,2.0,0,0,3,8,1720,770,2005,0,98027,47.53125,-122.0625,1445,1590,10
2768100510,2015-04-02,649000,3,2.0,1530,1442,3.0,0,0,3,9,1530,0,2015,0,98107,47.65625,-122.375,1620,1456,0
1776230060,2014-07-08,435000,4,2.5,2150,3143,2.0,0,0,3,7,2150,0,2010,0,98059,47.5,-122.125,2640,3200,5
1772600510,2014-06-20,625000,3,2.5,2440,4800,2.0,0,0,3,10,2440,0,2014,0,98106,47.5625,-122.375,1180,5480,1
8024200677,2015-04-29,415000,3,1.5,1270,1483,3.0,0,0,3,8,1270,0,2007,0,98115,47.6875,-122.3125,1270,1413,8
982850060,2014-06-03,400000,3,2.25,1450,4706,2.0,0,0,3,7,1450,0,2009,0,98028,47.75,-122.25,1490,4667,6
7518506715,2014-05-06,979000,3,2.5,2690,4047,3.0,0,0,3,10,2690,0,2014,0,98117,47.6875,-122.375,2040,5000,1
7202280390,2015-02-20,625250,4,2.5,2755,4831,2.0,0,0,3,7,2755,0,2003,0,98053,47.6875,-122.0625,2510,4831,12
710600160,2014-09-09,665000,4,3.5,2650,3474,2.0,0,0,3,8,2230,420,2011,0,98027,47.53125,-122.0625,2330,3474,4
952005525,2014-06-27,589500,3,3.25,2310,3075,2.0,0,0,3,8,1730,580,2005,0,98116,47.5625,-122.375,2310,3075,10
2487700274,2015-03-09,437000,2,3.0,1460,1452,2.0,0,0,3,8,1140,320,2007,0,98136,47.53125,-122.375,1460,1452,8
3449000060,2014-10-01,320000,3,1.0,1400,9000,1.0,0,0,5,7,1400,0,1959,0,98059,47.5,-122.125,1440,8400,56
7830800473,2015-01-14,333500,3,2.5,2196,7475,2.0,0,0,3,8,2196,0,2006,0,98030,47.375,-122.1875,1860,6755,9
6056100370,2014-11-24,430000,3,2.25,2020,2750,2.0,0,0,3,8,1680,340,2008,0,98108,47.5625,-122.3125,1720,1546,7
2126059295,2014-08-05,995500,5,4.5,4280,8465,2.0,0,0,3,10,4280,0,2014,0,98034,47.71875,-122.1875,2990,11067,1
1442880340,2014-06-03,427874,3,3.0,2340,5002,2.0,0,0,3,8,2340,0,2013,0,98045,47.46875,-121.75,2790,5375,2
7694200070,2014-05-21,334990,4,2.5,2220,4228,2.0,0,0,3,8,2220,0,2014,0,98146,47.5,-122.3125,2220,4157,1
8562710640,2015-02-11,909500,4,4.0,4420,5940,2.0,0,0,3,10,3410,1010,2006,0,98027,47.53125,-122.0625,4510,5797,9
3832050860,2015-03-19,210000,3,2.0,1580,4961,2.0,0,0,3,7,1580,0,2006,0,98042,47.34375,-122.0625,2280,5000,9
2526059225,2015-01-23,952990,4,2.75,3550,6558,2.0,0,0,3,9,3550,0,2013,0,98052,47.71875,-122.125,3140,5617,2
1972200139,2015-02-18,622500,2,1.75,1510,851,3.0,0,0,3,8,1420,90,2013,0,98107,47.65625,-122.375,1300,1338,2
2768100186,2014-06-18,515000,3,3.5,1360,1419,2.0,0,0,3,8,1040,320,2007,0,98107,47.65625,-122.375,1560,1977,8
6791400070,2015-01-26,350000,3,2.5,2040,13590,2.0,0,0,3,8,2040,0,2009,0,98042,47.3125,-122.0625,1850,12485,6
424049284,2014-10-16,310000,1,1.5,1120,912,3.0,0,0,3,7,1120,0,2011,0,98144,47.59375,-122.3125,1380,3200,4
7853280550,2014-05-28,700000,4,3.5,4490,5099,2.0,0,0,3,9,3390,1100,2006,0,98065,47.53125,-121.875,4290,5537,9
7768800270,2014-07-15,907687,4,2.5,3560,6786,2.0,0,0,3,9,2930,630,2014,0,98075,47.5625,-122.0625,3560,5886,1
8682320350,2014-07-09,741500,2,2.5,2150,5760,1.0,0,0,3,8,2150,0,2010,0,98053,47.71875,-122.0,1640,4680,5
1776460140,2014-07-24,395000,3,2.5,2130,5088,2.0,0,0,3,8,1840,290,2011,0,98019,47.71875,-122.0,2130,5762,4
5045700400,2015-02-23,559950,5,2.75,2990,6370,2.0,0,0,3,8,2990,0,2014,0,98059,47.5,-122.125,2730,5740,1
3356402702,2014-07-25,215000,4,2.5,1847,8000,2.0,0,0,3,7,1847,0,2008,0,98001,47.28125,-122.25,1847,8000,7
2140950160,2015-02-22,390000,4,2.5,2610,7227,2.0,0,0,3,9,2610,0,2011,0,98010,47.3125,-122.0,2630,7421,4
2621069017,2015-03-03,425000,3,2.25,1670,107157,1.0,0,0,3,7,1670,0,2007,0,98022,47.28125,-122.0,3310,108900,8
1422069070,2015-05-07,472000,3,2.5,1860,415126,2.0,0,0,3,7,1860,0,2006,0,98038,47.40625,-122.0,2070,54014,9
2579500181,2015-04-07,1330000,4,3.5,3440,9776,2.0,0,0,3,10,3440,0,2006,0,98040,47.53125,-122.1875,2400,11000,9
7852120140,2014-06-10,695000,4,3.5,3510,9364,2.0,0,0,3,10,3510,0,2001,0,98065,47.53125,-121.875,3510,9161,14
9274200324,2015-01-20,545000,3,2.5,1740,1279,3.0,0,0,3,8,1740,0,2008,0,98116,47.59375,-122.375,1740,1280,7
422000075,2014-07-11,389950,4,2.5,2240,5500,2.0,0,0,3,8,2240,0,2013,0,98056,47.5,-122.1875,700,5500,2
263000253,2015-03-30,380000,3,2.25,1550,1485,3.0,0,0,3,8,1550,0,2011,0,98103,47.6875,-122.375,1550,1480,4
9268850140,2014-11-17,288790,4,2.0,1390,745,3.0,0,0,3,7,1390,0,2008,0,98027,47.53125,-122.0,1390,942,7
9306500200,2015-04-01,432500,3,3.0,2500,6000,2.0,0,0,3,8,2500,0,2012,0,98058,47.4375,-122.1875,2130,6000,3
8562770350,2014-12-06,615000,3,3.5,2710,3326,2.0,0,0,3,8,1650,1060,2005,0,98027,47.53125,-122.0625,2280,2738,10
2026049326,2014-07-07,500000,3,2.5,1720,3012,2.0,0,0,3,9,1720,0,2011,0,98133,47.71875,-122.3125,1720,7658,4
9126101090,2014-05-31,615000,3,2.25,1760,1146,3.0,0,0,3,9,1760,0,2014,0,98122,47.59375,-122.3125,1346,3472,1
2888000030,2014-09-26,500000,4,2.25,2270,8196,1.0,0,0,5,7,1150,1120,1963,0,98034,47.71875,-122.25,1920,10122,52
8032700075,2014-10-15,622000,3,3.5,1690,1765,2.0,0,0,3,8,1370,320,2006,0,98103,47.65625,-122.3125,1690,1694,9
7853440140,2015-04-09,802945,5,3.5,4000,9234,2.0,0,0,3,9,4000,0,2015,0,98024,47.53125,-121.875,3690,6600,0
1245003330,2014-07-31,1260000,4,2.5,2880,9003,2.0,0,0,3,10,2880,0,2008,0,98033,47.6875,-122.1875,2640,8126,7
1176001124,2015-02-24,598950,3,2.5,1480,1531,3.0,0,0,3,8,1480,0,2014,0,98107,47.65625,-122.375,1530,1321,1
7853360990,2015-01-02,430000,3,2.5,1950,4949,2.0,0,0,3,7,1950,0,2009,0,98065,47.5,-121.875,2200,5740,6
7853320030,2014-11-24,515000,4,2.75,2700,5150,2.0,0,0,3,9,2700,0,2009,0,98065,47.53125,-121.875,2700,5747,6
7576200012,2014-07-17,1262000,2,3.0,2210,3917,2.0,0,0,3,10,1500,710,2008,0,98122,47.625,-122.3125,1720,3933,7
7207900030,2014-06-09,400000,4,3.5,2370,3692,2.5,0,0,3,8,2370,0,2013,0,98056,47.5,-122.1875,2520,5425,2
952006827,2015-04-22,390000,3,2.5,1310,1254,2.0,0,0,3,7,850,460,2007,0,98116,47.5625,-122.375,1310,1372,8
7853321090,2014-10-01,450000,3,2.5,2410,4293,2.0,0,0,3,7,2410,0,2007,0,98065,47.53125,-121.875,2190,5900,8
1042700060,2014-05-16,804995,5,1.5,3360,5402,2.0,0,0,3,9,3360,0,2014,0,98074,47.59375,-122.0625,3360,5415,1
2597490140,2015-03-26,825000,4,3.25,3040,4155,2.0,0,0,3,8,2350,690,2013,0,98029,47.53125,-122.0,2680,4000,2
7852130800,2014-05-13,435000,4,2.25,2140,6355,2.0,0,0,3,7,2140,0,2002,0,98065,47.53125,-121.875,2480,5746,13
7625702967,2014-06-09,398000,3,2.5,1720,1715,2.0,0,0,3,7,1240,480,2004,0,98136,47.5625,-122.375,1610,1626,11
3845100640,2014-06-05,411605,4,2.5,2658,3960,2.0,0,0,3,9,2658,0,2014,0,98092,47.25,-122.1875,2578,4200,1
1773100922,2014-12-08,315000,3,3.25,1480,983,2.0,0,0,3,8,1180,300,2013,0,98106,47.5625,-122.375,1330,1062,2
2770602493,2014-11-20,455000,2,2.0,1350,1209,3.0,0,0,3,8,1350,0,2013,0,98199,47.65625,-122.375,1310,982,2
475000187,2015-05-01,452950,3,2.5,1150,1194,2.0,0,0,3,8,1020,130,2006,0,98107,47.65625,-122.375,1450,1714,9
6056100383,2014-05-20,380000,3,1.75,1690,1468,2.0,0,0,3,8,1380,310,2008,0,98108,47.5625,-122.3125,1690,1936,7
6056111370,2014-11-24,340000,2,1.75,1270,1916,2.0,0,0,3,8,1270,0,2012,0,98108,47.5625,-122.3125,1140,1916,3
9578500510,2014-11-03,409950,3,2.5,2655,5080,2.0,0,0,3,8,2655,0,2013,0,98023,47.3125,-122.375,2879,5232,2
9828701488,2015-05-04,360000,2,1.0,880,1165,2.0,0,0,3,8,880,0,2005,0,98122,47.625,-122.3125,1640,3825,10
6600000217,2015-04-03,1595000,4,4.25,4645,7757,2.0,0,0,3,10,3855,790,2006,0,98112,47.625,-122.3125,2150,6970,9
8024200685,2014-05-20,440000,3,1.5,1270,1443,3.0,0,0,3,8,1270,0,2007,0,98115,47.6875,-122.3125,1270,1413,8
2923039264,2014-09-10,730000,2,1.75,1728,95950,1.0,0,3,3,9,1728,0,2012,0,98070,47.46875,-122.4375,1720,35735,3
8073900070,2014-05-22,408000,3,2.25,1950,7221,1.0,0,0,4,8,1950,0,2006,0,98188,47.4375,-122.3125,2310,8125,9
2419700030,2014-08-25,820000,4,2.5,3170,3862,3.0,0,0,3,8,3170,0,2008,0,98034,47.65625,-122.125,2840,4181,7
9396700024,2014-07-31,360000,2,2.5,1233,1244,2.0,0,0,3,7,963,270,2007,0,98136,47.5625,-122.375,1230,1300,8
3845100160,2014-06-20,339990,3,2.5,2570,4600,2.0,0,0,3,8,2570,0,2014,0,98092,47.25,-122.1875,2570,5000,1
9126100814,2014-10-08,515000,3,2.0,1560,1020,3.0,0,0,3,8,1560,0,2014,0,98122,47.59375,-122.3125,1560,1728,1
1982201595,2015-01-21,541000,3,1.75,1630,1166,2.0,0,0,3,8,1020,610,2013,0,98107,47.65625,-122.375,1420,1670,2
8151600973,2015-04-06,375000,4,2.5,2510,7245,2.0,0,0,3,9,2510,0,2007,0,98146,47.5,-122.375,1830,8900,8
2722059322,2014-10-20,320000,4,2.5,2223,5780,2.0,0,0,3,8,2223,0,2010,0,98042,47.34375,-122.1875,1690,7766,5
8562780090,2015-02-27,325000,2,2.25,1230,1058,2.0,0,0,3,7,1160,70,2008,0,98027,47.53125,-122.0625,1240,817,7
3346300356,2015-03-18,740000,5,2.75,3050,7520,2.0,0,0,3,8,3050,0,2014,0,98056,47.53125,-122.1875,2180,10800,1
7237450600,2014-10-30,450000,5,2.75,2710,6220,2.0,0,0,3,8,2710,0,2014,0,98038,47.34375,-122.0625,2530,4759,1
8944550100,2014-07-23,455000,4,2.5,2090,4400,2.0,0,0,3,8,2090,0,2011,0,98118,47.53125,-122.3125,2090,3430,4
3438502437,2015-02-03,292500,3,2.5,1440,1068,2.0,0,0,3,8,1160,280,2006,0,98106,47.53125,-122.375,1580,1483,9
2423069039,2014-08-06,650000,3,2.5,2500,51836,1.0,0,0,3,9,1510,990,2013,0,98027,47.46875,-122.0,2270,54450,2
8011100047,2015-03-06,530000,4,2.75,2740,7872,2.0,0,0,3,10,2740,0,2015,0,98056,47.5,-122.1875,1220,6300,0
1042700300,2014-08-04,829995,5,3.25,3360,6120,2.0,0,0,3,9,3360,0,2014,0,98074,47.59375,-122.0625,3230,5398,1
1776460110,2014-12-23,395000,4,2.75,2280,5013,2.0,0,0,3,8,2280,0,2009,0,98019,47.71875,-122.0,2130,5121,6
293070090,2014-07-11,859990,4,2.75,3520,5500,2.0,0,0,3,9,3520,0,2014,0,98074,47.625,-122.0625,3340,5500,1
7548301044,2014-07-10,342500,2,1.5,1320,826,2.0,0,0,3,8,1100,220,2008,0,98144,47.59375,-122.3125,1340,1213,7
7203160090,2014-12-05,743000,4,2.75,3410,5838,2.0,0,0,3,9,3410,0,2012,0,98053,47.6875,-122.0,3420,7048,3
8096800110,2014-12-15,345000,3,2.25,2730,9388,1.0,0,0,3,7,1390,1340,1975,0,98030,47.375,-122.1875,2255,5701,40
3278600900,2014-12-31,443000,3,2.5,1780,2778,2.0,0,0,3,8,1530,250,2007,0,98126,47.5625,-122.375,1380,1998,8
4051150100,2014-09-29,260000,3,2.5,1427,4337,2.0,0,0,3,7,1427,0,2009,0,98042,47.375,-122.1875,1443,4347,6
925059311,2014-07-22,810000,4,2.5,2910,6555,2.0,0,0,3,9,2910,0,2005,0,98033,47.65625,-122.1875,2910,10419,10
4305600100,2014-12-22,570000,4,2.75,3250,5600,2.0,0,0,3,8,3250,0,2011,0,98059,47.46875,-122.125,2730,5667,4
2311400195,2015-03-03,1563100,5,3.5,3630,8100,2.0,0,0,3,10,3630,0,2008,0,98004,47.59375,-122.1875,1730,8246,7
1732800194,2014-11-13,840000,2,2.5,1680,975,3.0,0,0,3,9,1680,0,2009,0,98119,47.625,-122.375,1680,977,6
5015001452,2015-04-14,950000,3,2.5,2280,2296,3.0,0,0,3,9,1890,390,2013,0,98112,47.625,-122.3125,1390,4000,2
7853430690,2015-01-27,572800,3,2.5,3310,4682,2.0,0,0,3,9,2380,930,2015,0,98065,47.53125,-121.875,2660,5166,0
3821700038,2014-10-01,305000,3,3.0,1290,1112,3.0,0,0,3,7,1290,0,2008,0,98125,47.71875,-122.3125,1230,9000,7
5078400215,2014-07-30,1695000,5,4.75,3940,7067,2.0,0,0,3,10,3230,710,2008,0,98004,47.625,-122.1875,1910,7735,7
1773100315,2014-08-27,445000,4,2.5,2170,6000,2.0,0,0,3,7,1630,540,2008,0,98106,47.5625,-122.375,1720,5668,7
2224069165,2014-09-02,801000,4,3.5,3290,8059,2.0,0,0,3,9,3290,0,2012,0,98029,47.5625,-122.0,3290,10758,3
9510861140,2014-07-14,711000,3,2.5,2550,5376,2.0,0,0,3,9,2550,0,2004,0,98052,47.65625,-122.0625,2250,4050,11
3277801431,2014-08-27,268500,3,2.25,1140,977,2.0,0,0,3,7,850,290,2008,0,98126,47.53125,-122.375,1140,976,7
1760650750,2014-10-06,320000,4,2.5,2300,3825,2.0,0,0,3,7,2300,0,2012,0,98042,47.375,-122.0625,2110,3825,3
1607100038,2014-09-21,500000,4,3.25,2670,5001,1.0,0,0,3,9,1640,1030,2013,0,98108,47.5625,-122.3125,1610,5001,2
1862400176,2014-05-05,631625,4,2.5,2440,6651,2.0,0,0,3,9,2440,0,2014,0,98117,47.6875,-122.375,1350,7653,1
5457801833,2015-01-27,850000,2,2.5,1611,2210,2.0,0,2,3,10,1611,0,2005,0,98109,47.625,-122.375,2070,2182,10
8562770110,2014-10-27,600000,3,3.5,2710,3290,2.0,0,0,3,8,1650,1060,2006,0,98027,47.53125,-122.0625,2440,3290,9
2623039019,2014-05-08,988500,3,2.75,2015,16807,2.0,1,4,3,9,2015,0,2007,0,98166,47.4375,-122.375,1780,12310,8
9578500690,2015-03-27,430236,4,3.25,3444,5166,2.0,0,0,3,8,2714,730,2014,0,98023,47.28125,-122.375,2848,5182,1
711000110,2014-09-15,1266520,3,2.5,3060,9576,2.0,0,0,3,10,3060,0,2005,0,98004,47.59375,-122.1875,3060,9579,10
2597490750,2015-04-28,689500,4,2.5,2050,2772,2.0,0,0,3,8,2050,0,2013,0,98029,47.53125,-122.0,1800,2886,2
6056100165,2014-12-01,175003,3,1.5,1390,1882,2.0,0,0,3,7,1390,0,2014,0,98108,47.5625,-122.3125,1490,2175,1
2767603824,2014-09-15,459000,2,2.5,1240,1249,3.0,0,0,3,8,1240,0,2006,0,98107,47.65625,-122.375,1240,2500,9
7237550110,2015-04-24,1180000,4,3.25,3750,74052,2.0,0,0,3,10,3750,0,2013,0,98053,47.65625,-122.0,4920,74052,2
2325300037,2014-09-02,358000,3,3.25,1410,1442,3.0,0,0,3,8,1360,50,2006,0,98125,47.71875,-122.3125,1500,1200,9
1085623710,2014-07-14,447055,4,2.5,2448,4949,2.0,0,0,3,9,2448,0,2014,0,98030,47.34375,-122.1875,2815,5446,1
774100475,2014-06-27,415000,3,2.75,2600,64626,1.5,0,0,3,8,2600,0,2009,0,98014,47.71875,-121.375,1740,64626,6
1489300215,2014-10-13,1210000,4,3.25,3330,9000,2.0,0,0,3,9,2870,460,2004,0,98033,47.6875,-122.1875,2550,6349,11
9828702902,2014-10-21,495000,2,2.25,1160,1010,2.0,0,0,3,8,1000,160,2006,0,98112,47.625,-122.3125,1200,1170,9
6371000100,2014-11-20,479000,2,2.25,1330,1380,2.0,0,0,3,8,1060,270,2005,0,98116,47.5625,-122.4375,1580,4802,10
2025069140,2015-03-17,1898000,3,2.5,2830,4334,3.0,1,4,3,10,2830,0,2006,0,98074,47.625,-122.0625,2830,38211,9
2781280300,2014-10-16,249900,3,2.5,1610,3517,2.0,0,0,3,8,1610,0,2005,0,98055,47.4375,-122.1875,1830,2889,10
9551201240,2014-10-30,1465000,4,2.5,2800,4000,2.0,0,0,3,9,2800,0,2011,0,98103,47.65625,-122.3125,1770,4200,4
2726059144,2015-04-10,1037000,5,3.75,4570,10194,2.0,0,0,3,11,4570,0,2006,0,98034,47.71875,-122.1875,2040,7560,9
5363200100,2014-10-20,897000,4,2.5,2820,6120,2.0,0,0,3,9,2820,0,2014,0,98115,47.6875,-122.3125,1510,6120,1
1725059330,2015-03-27,1100000,4,2.5,2570,9470,2.0,0,0,3,9,2570,0,2006,0,98033,47.65625,-122.1875,2570,10663,9
